id,an,judet,scoala,mediu,gen,nota_romana_oral,nota_romana_scris,nota_matematica,nota_limba_straina,nota_specialitate,medie_generala,promovat,absent,promotie
6401,2022,Iasi,Colegiul Tehnic Onisifor Ghibu,Urban,F,9.23,7.39,5.0,8.06,10.0,7.35,1,0,2022
6402,2022,Galati,Liceul de Arte Elena Cuza,Urban,M,6.92,6.98,7.96,10.0,8.77,7.99,1,0,2022
6403,2022,Cluj,Liceul Teoretic Onisifor Ghibu,Urban,F,9.57,6.64,7.92,9.74,9.49,8.21,1,0,2022
6404,2022,Cluj,Liceul de Arte Vasile Alecsandri,Rural,F,4.75,3.03,5.4,5.17,4.1,4.39,0,0,2022
6405,2022,Sibiu,Colegiul National Ioan Slavici,Rural,F,9.09,8.3,7.94,5.93,6.38,7.63,1,0,2022
6406,2022,Prahova,Scoala Nationala Spiru Haret,Urban,M,6.8,5.51,8.41,6.28,4.5,6.47,0,1,2022
6407,2022,Alba,Liceul Pedagogic Gheorghe Sincai,Rural,M,8.43,7.93,8.46,8.43,7.46,8.14,1,0,2022
6408,2022,Giurgiu,Colegiul Economic Stefan cel Mare,Rural,F,6.77,8.2,8.05,9.58,7.5,8.11,1,0,2022
6409,2022,Ilfov,Liceul Tehnologic Unirea,Urban,F,8.55,10.0,7.2,6.81,6.13,7.96,1,0,2022
6410,2022,Salaj,Liceul de Arte Spiru Haret,Urban,F,7.38,2.96,6.84,7.1,7.86,5.92,0,0,2022
6411,2022,Iasi,Colegiul Tehnic Bogdan Voda,Rural,F,9.83,7.57,8.89,8.4,6.09,8.09,1,0,2022
6412,2022,Sibiu,Liceul Pedagogic Traian,Urban,F,7.83,8.56,9.54,9.22,9.27,8.99,1,0,2022
6413,2022,Maramures,Colegiul Tehnic Lucian Blaga,Urban,M,7.36,8.34,5.25,7.89,6.18,6.92,1,0,2022
6414,2022,Satu Mare,Liceul de Arte Regina Maria,Urban,F,7.65,6.51,8.33,9.09,6.69,7.58,0,1,2022
6415,2022,Dolj,Liceul Teoretic Alexandru Ioan Cuza,Urban,F,8.88,7.58,8.56,6.96,10.0,8.27,1,0,2022
6416,2022,Alba,Liceul Tehnologic Mihai Viteazul,Urban,M,8.18,6.38,8.0,8.95,10.0,7.97,1,0,2022
6417,2022,Bucuresti,Colegiul National Onisifor Ghibu,Urban,F,7.91,7.89,7.44,8.07,8.8,7.92,1,0,2022
6418,2022,Timis,Colegiul Tehnic Lucian Blaga,Rural,M,7.93,7.95,7.43,8.04,7.99,7.81,1,0,2022
6419,2022,Iasi,Liceul Teoretic Ion Luca Caragiale,Urban,F,7.77,9.01,9.92,7.45,5.15,8.35,1,0,2022
6420,2022,Timis,Liceul Sportiv Octavian Goga,Urban,F,10.0,8.01,5.0,8.71,9.89,7.69,1,0,2022
6421,2022,Maramures,Liceul de Arte Mihai Viteazul,Urban,F,9.09,8.31,7.31,9.53,7.1,8.09,1,0,2022
6422,2022,Covasna,Colegiul National Constantin Brancusi,Rural,M,6.74,7.54,6.39,7.64,6.13,6.92,1,0,2022
6423,2022,Braila,Liceul Pedagogic Mihai Eminescu,Urban,F,9.47,8.78,6.95,8.6,6.53,7.94,1,0,2022
6424,2022,Prahova,Liceul de Arte Mihai Eminescu,Rural,F,7.86,5.92,7.92,7.09,9.03,7.36,1,0,2022
6425,2022,Mehedinti,Colegiul National Mircea cel Batran,Urban,F,8.12,6.62,6.93,7.65,8.29,7.27,1,0,2022
6426,2022,Teleorman,Liceul Tehnologic Avram Iancu,Rural,M,7.29,8.06,7.65,7.54,9.4,7.98,1,0,2022
6427,2022,Gorj,Colegiul Economic Alexandru Ioan Cuza,Urban,F,6.79,8.89,8.67,9.38,8.08,8.57,0,1,2022
6428,2022,Arges,Liceul Teoretic Spiru Haret,Rural,M,8.13,3.84,8.68,8.88,3.64,6.45,0,0,2022
6429,2022,Dolj,Liceul Teoretic Grigore Moisil,Urban,F,8.26,7.12,10.0,9.94,7.17,8.53,1,0,2022
6430,2022,Buzau,Colegiul Economic Vasile Alecsandri,Rural,M,7.88,6.6,7.44,7.69,6.19,7.08,1,0,2022
6431,2022,Buzau,Liceul Teoretic Gheorghe Sincai,Urban,M,9.99,7.96,8.04,8.25,5.89,7.92,1,0,2022
6432,2022,Braila,Liceul Tehnologic Gheorghe Sincai,Rural,M,6.57,7.79,3.41,3.46,8.84,5.86,0,0,2022
6433,2022,Dolj,Colegiul National Mihai Eminescu,Urban,F,9.36,8.42,7.58,8.14,7.29,8.05,1,0,2022
6434,2022,Constanta,Scoala Nationala Bogdan Voda,Urban,F,7.39,8.28,5.71,8.81,7.68,7.41,1,0,2022
6435,2022,Galati,Liceul Sportiv Unirea,Rural,F,7.41,8.73,5.14,7.9,8.45,7.35,1,0,2022
6436,2022,Dambovita,Colegiul Economic Vasile Alecsandri,Urban,M,9.76,9.45,8.04,6.29,7.33,8.27,1,0,2022
6437,2022,Salaj,Scoala Nationala Gheorghe Sincai,Rural,F,7.79,6.8,8.73,6.92,5.75,7.34,1,0,2022
6438,2022,Salaj,Scoala Nationala Onisifor Ghibu,Rural,F,8.4,8.46,7.4,9.1,6.78,7.98,1,0,2022
6439,2022,Prahova,Liceul Teoretic Ana Ipatescu,Urban,M,7.82,8.15,9.14,7.68,6.58,8.11,1,0,2022
6440,2022,Timis,Colegiul National Tudor Vladimirescu,Urban,M,7.32,6.73,9.19,4.14,7.81,7.3,0,1,2022
6441,2022,Maramures,Liceul Teoretic Spiru Haret,Urban,F,9.12,3.69,6.05,8.87,5.64,6.01,0,0,2022
6442,2022,Calarasi,Colegiul Tehnic Dimitrie Cantemir,Urban,F,8.11,5.32,6.27,9.37,10.0,7.19,1,0,2022
6443,2022,Buzau,Liceul Sportiv Elena Cuza,Urban,M,8.95,8.48,7.03,8.54,10.0,8.33,1,0,2022
6444,2022,Prahova,Liceul Pedagogic Stefan cel Mare,Urban,M,7.65,6.04,1.0,10.0,8.48,5.65,0,0,2022
6445,2022,Neamt,Liceul Tehnologic Ion Luca Caragiale,Urban,F,2.9,7.75,9.71,5.33,7.77,7.49,0,0,2022
6446,2022,Constanta,Liceul Tehnologic Stefan cel Mare,Urban,M,7.21,9.42,7.79,8.85,8.68,8.51,1,0,2022
6447,2022,Arad,Liceul Pedagogic Regina Maria,Urban,F,7.2,9.51,6.95,8.45,7.65,8.07,0,1,2022
6448,2022,Botosani,Liceul de Arte Regina Maria,Rural,F,7.89,6.76,6.37,9.53,8.06,7.37,1,0,2022
6449,2022,Vaslui,Liceul Sportiv Bogdan Voda,Rural,F,9.15,6.72,6.87,7.84,6.75,7.18,1,0,2022
6450,2022,Tulcea,Liceul de Arte Nicolae Balcescu,Urban,M,7.68,5.64,5.65,8.45,6.35,6.38,1,0,2022
6451,2022,Calarasi,Liceul Sportiv Gheorghe Sincai,Rural,M,8.77,6.72,9.48,9.83,8.23,8.45,1,0,2022
6452,2022,Constanta,Colegiul Tehnic Stefan cel Mare,Rural,M,6.74,3.61,7.52,7.47,8.72,6.44,0,0,2022
6453,2022,Vaslui,Colegiul National Lucian Blaga,Urban,M,8.18,7.77,5.68,8.31,8.5,7.37,1,0,2022
6454,2022,Arges,Liceul Sportiv Marin Preda,Urban,M,9.56,6.11,7.61,9.47,6.37,7.45,1,0,2022
6455,2022,Bacau,Liceul Sportiv Ioan Slavici,Urban,M,6.91,9.55,9.85,5.89,7.93,8.58,1,0,2022
6456,2022,Constanta,Liceul Teoretic Traian,Urban,F,7.84,5.0,7.68,7.85,7.47,6.89,1,0,2022
6457,2022,Harghita,Liceul Pedagogic Constantin Brancusi,Urban,F,9.04,7.7,7.32,7.71,7.76,7.73,1,0,2022
6458,2022,Iasi,Colegiul Tehnic Spiru Haret,Urban,M,6.63,10.0,7.06,9.75,8.13,8.46,1,0,2022
6459,2022,Maramures,Colegiul Economic Unirea,Rural,F,9.09,10.0,7.31,8.64,6.73,8.41,1,0,2022
6460,2022,Braila,Colegiul National Spiru Haret,Urban,M,9.62,7.64,7.26,7.36,8.33,7.79,1,0,2022
6461,2022,Braila,Liceul Pedagogic Ana Ipatescu,Rural,F,8.45,9.75,4.66,6.78,8.01,7.39,0,0,2022
6462,2022,Bacau,Colegiul Economic Avram Iancu,Rural,M,8.15,1.42,4.09,7.58,5.98,4.5,0,0,2022
6463,2022,Buzau,Scoala Nationala Mihai Eminescu,Urban,F,8.74,8.88,5.75,8.22,9.62,7.94,1,0,2022
6464,2022,Galati,Liceul Pedagogic Mihai Viteazul,Rural,M,9.08,6.23,6.32,9.01,6.38,6.98,1,0,2022
6465,2022,Constanta,Liceul de Arte Onisifor Ghibu,Urban,F,7.13,8.46,5.86,9.81,7.71,7.64,1,0,2022
6466,2022,Buzau,Colegiul Tehnic Ioan Slavici,Urban,F,8.19,5.63,8.69,8.67,10.0,7.92,1,0,2022
6467,2022,Gorj,Colegiul Tehnic Mihai Viteazul,Rural,F,8.37,7.92,6.11,7.09,7.21,7.19,1,0,2022
6468,2022,Buzau,Liceul Teoretic Nicolae Balcescu,Rural,M,5.9,6.27,8.94,10.0,9.03,8.01,1,0,2022
6469,2022,Mures,Liceul de Arte Alexandru Ioan Cuza,Urban,M,6.95,7.73,1.9,6.94,6.3,5.57,0,1,2022
6470,2022,Cluj,Colegiul Economic Gheorghe Sincai,Urban,F,10.0,7.47,7.49,9.55,7.28,8.01,1,0,2022
6471,2022,Gorj,Colegiul Economic Octavian Goga,Urban,F,8.77,6.86,8.72,7.74,5.9,7.6,1,0,2022
6472,2022,Sibiu,Liceul Sportiv Bogdan Voda,Urban,M,8.3,7.81,5.0,6.75,8.4,6.95,1,0,2022
6473,2022,Prahova,Colegiul National Vasile Alecsandri,Urban,M,7.93,5.33,8.92,6.46,7.81,7.21,1,0,2022
6474,2022,Gorj,Liceul Pedagogic Ioan Slavici,Urban,F,6.56,10.0,8.98,8.67,7.16,8.72,1,0,2022
6475,2022,Sibiu,Colegiul National Gheorghe Sincai,Urban,M,6.55,8.7,8.98,6.79,10.0,8.48,1,0,2022
6476,2022,Bihor,Colegiul National Constantin Brancusi,Rural,M,7.96,7.15,5.68,6.58,7.39,6.74,1,0,2022
6477,2022,Constanta,Liceul Tehnologic Mihai Eminescu,Rural,M,5.93,5.92,8.11,5.74,8.12,6.88,1,0,2022
6478,2022,Valcea,Colegiul National Ana Ipatescu,Urban,M,9.47,5.85,8.75,8.41,8.59,7.88,1,0,2022
6479,2022,Braila,Liceul Pedagogic Bogdan Voda,Urban,F,7.16,9.48,4.9,7.43,6.75,7.16,0,0,2022
6480,2022,Ilfov,Scoala Nationala Ion Luca Caragiale,Rural,F,9.03,6.46,6.04,9.44,8.76,7.38,1,0,2022
6481,2022,Hunedoara,Liceul Sportiv Emil Racovita,Urban,F,7.86,7.84,7.76,10.0,9.18,8.34,1,0,2022
6482,2022,Brasov,Liceul Teoretic Lucian Blaga,Urban,F,9.75,9.1,9.68,8.18,7.02,8.89,1,0,2022
6483,2022,Tulcea,Liceul Sportiv Mihai Viteazul,Urban,F,8.74,6.75,6.04,6.92,9.88,7.23,1,0,2022
6484,2022,Buzau,Liceul Teoretic Vasile Alecsandri,Urban,M,3.89,4.59,2.59,6.66,6.65,4.54,0,0,2022
6485,2022,Neamt,Liceul Pedagogic Stefan cel Mare,Urban,M,5.26,5.71,6.03,5.88,8.54,6.21,1,0,2022
6486,2022,Galati,Colegiul Economic Lucian Blaga,Urban,F,10.0,8.35,8.07,6.73,5.33,7.74,1,0,2022
6487,2022,Galati,Liceul de Arte Marin Preda,Rural,M,8.5,7.32,8.8,8.8,7.23,8.09,1,0,2022
6488,2022,Arges,Liceul Tehnologic Mihai Eminescu,Urban,F,9.98,8.15,10.0,5.5,6.67,8.27,1,0,2022
6489,2022,Hunedoara,Liceul de Arte Ion Barbu,Rural,M,3.07,3.78,4.7,7.23,7.98,5.13,0,0,2022
6490,2022,Timis,Colegiul Economic Bogdan Voda,Urban,M,6.48,7.21,5.77,4.71,6.19,6.18,0,1,2022
6491,2022,Dambovita,Colegiul National Regina Maria,Rural,F,6.16,6.45,3.99,5.46,6.04,5.47,0,0,2022
6492,2022,Vrancea,Liceul Teoretic Onisifor Ghibu,Urban,M,3.38,7.17,10.0,5.05,8.64,7.54,0,0,2022
6493,2022,Arad,Liceul Tehnologic Ion Barbu,Rural,M,4.87,5.64,2.27,6.66,5.79,4.73,0,0,2022
6494,2022,Brasov,Liceul Tehnologic Ion Luca Caragiale,Rural,M,8.01,7.36,7.84,9.68,10.0,8.31,1,0,2022
6495,2022,Harghita,Liceul Pedagogic Decebal,Rural,F,9.85,8.39,6.0,8.58,8.1,7.8,1,0,2022
6496,2022,Iasi,Colegiul National Ioan Slavici,Urban,F,7.67,8.86,8.87,6.75,6.14,8.02,1,0,2022
6497,2022,Galati,Colegiul Economic Mircea cel Batran,Rural,F,9.93,5.49,6.6,5.31,9.96,6.91,1,0,2022
6498,2022,Neamt,Colegiul National Lucian Blaga,Rural,M,7.62,7.36,7.07,8.65,8.81,7.71,1,0,2022
6499,2022,Calarasi,Liceul Sportiv Ioan Slavici,Urban,M,7.43,6.59,5.61,4.62,5.33,5.9,0,0,2022
6500,2022,Salaj,Colegiul Economic Constantin Brancusi,Urban,M,7.48,7.72,9.16,8.96,7.19,8.23,1,0,2022
6501,2022,Bihor,Liceul Tehnologic Gheorghe Sincai,Urban,F,8.54,6.91,2.98,6.3,4.11,5.38,0,0,2022
6502,2022,Dambovita,Colegiul Tehnic Stefan cel Mare,Rural,F,4.42,5.53,3.61,7.09,9.0,5.6,0,0,2022
6503,2022,Prahova,Colegiul Tehnic Emil Racovita,Urban,F,9.77,9.69,5.35,7.32,5.7,7.44,1,0,2022
6504,2022,Bistrita-Nasaud,Liceul Teoretic Constantin Brancusi,Rural,F,6.47,10.0,8.84,1.04,6.33,7.4,0,0,2022
6505,2022,Vaslui,Liceul Tehnologic Tudor Vladimirescu,Rural,F,6.09,8.37,3.01,4.53,5.26,5.49,0,0,2022
6506,2022,Bacau,Colegiul Economic Onisifor Ghibu,Rural,M,8.84,7.7,7.61,8.41,8.53,8.02,1,0,2022
6507,2022,Bistrita-Nasaud,Colegiul Tehnic Decebal,Rural,F,6.95,7.78,8.17,9.14,8.84,8.18,1,0,2022
6508,2022,Tulcea,Liceul Sportiv Tudor Vladimirescu,Urban,M,8.53,8.86,5.12,3.31,8.94,6.88,0,0,2022
6509,2022,Arad,Colegiul Tehnic Stefan cel Mare,Rural,F,4.5,1.67,7.78,3.44,4.56,4.49,0,0,2022
6510,2022,Iasi,Liceul Sportiv Dimitrie Cantemir,Urban,F,9.05,5.0,10.0,7.6,9.66,7.99,1,0,2022
6511,2022,Ialomita,Colegiul National Lucian Blaga,Urban,F,7.56,8.9,9.66,5.17,4.9,7.83,0,1,2022
6512,2022,Bacau,Liceul Tehnologic Marin Preda,Urban,F,10.0,9.82,6.66,10.0,10.0,8.94,1,0,2022
6513,2022,Vaslui,Liceul de Arte Ana Ipatescu,Rural,M,3.14,7.92,7.3,5.97,5.64,6.62,0,0,2022
6514,2022,Vaslui,Liceul Tehnologic Gheorghe Sincai,Urban,F,9.23,9.65,7.75,6.04,9.71,8.51,1,0,2022
6515,2022,Bihor,Colegiul National Constantin Brancusi,Urban,F,5.67,8.98,5.25,8.54,7.59,7.26,1,0,2022
6516,2022,Vaslui,Liceul Pedagogic Decebal,Urban,M,10.0,7.92,4.83,2.72,6.17,6.16,0,0,2022
6517,2022,Suceava,Liceul Teoretic Constantin Brancusi,Urban,F,9.0,9.91,8.41,9.83,10.0,9.37,1,0,2022
6518,2022,Tulcea,Liceul Sportiv Dimitrie Cantemir,Rural,M,7.58,8.19,5.88,8.66,9.09,7.64,1,0,2022
6519,2022,Ilfov,Colegiul National Gheorghe Sincai,Urban,M,8.43,5.91,7.62,7.58,5.99,6.94,1,0,2022
6520,2022,Salaj,Liceul Teoretic Lucian Blaga,Urban,M,5.08,6.35,8.8,6.48,6.32,6.97,1,0,2022
6521,2022,Braila,Scoala Nationala Alexandru Ioan Cuza,Rural,M,5.97,3.83,3.4,6.92,10.0,5.3,0,0,2022
6522,2022,Constanta,Liceul Pedagogic Traian,Rural,F,8.66,7.88,9.98,7.39,8.55,8.62,1,0,2022
6523,2022,Ilfov,Colegiul Tehnic Onisifor Ghibu,Rural,F,6.12,5.05,8.75,5.8,6.11,6.54,1,0,2022
6524,2022,Hunedoara,Liceul Sportiv Octavian Goga,Urban,M,10.0,8.4,6.95,9.0,5.8,7.82,1,0,2022
6525,2022,Braila,Liceul Sportiv Traian,Urban,F,8.17,8.09,7.8,8.18,10.0,8.31,1,0,2022
6526,2022,Arad,Liceul Teoretic Mihai Eminescu,Urban,M,8.26,7.09,7.17,8.54,8.63,7.68,1,0,2022
6527,2022,Buzau,Colegiul Tehnic Gheorghe Sincai,Rural,F,8.79,5.5,1.0,8.35,9.09,5.44,0,0,2022
6528,2022,Mehedinti,Liceul Sportiv Marin Preda,Urban,M,6.03,3.99,8.99,6.15,9.42,6.83,0,1,2022
6529,2022,Iasi,Colegiul National Mihai Viteazul,Urban,F,5.09,9.53,2.96,8.12,3.39,5.98,0,0,2022
6530,2022,Valcea,Colegiul Economic Elena Cuza,Urban,F,9.36,8.85,6.94,8.05,6.24,7.82,1,0,2022
6531,2022,Buzau,Liceul Sportiv Ioan Slavici,Urban,F,9.25,5.92,8.91,6.36,10.0,7.83,1,0,2022
6532,2022,Arad,Colegiul National Avram Iancu,Urban,M,9.8,10.0,6.82,6.8,7.17,8.12,1,0,2022
6533,2022,Arad,Colegiul Economic Marin Preda,Rural,F,7.99,7.19,5.91,8.72,4.65,6.73,0,0,2022
6534,2022,Bistrita-Nasaud,Scoala Nationala Emil Racovita,Rural,M,7.8,10.0,7.79,8.63,7.53,8.54,1,0,2022
6535,2022,Galati,Colegiul Tehnic Bogdan Voda,Rural,M,6.33,2.16,5.58,7.71,8.73,5.42,0,0,2022
6536,2022,Iasi,Colegiul National Avram Iancu,Urban,M,7.75,8.53,6.67,9.34,8.41,8.0,1,0,2022
6537,2022,Gorj,Liceul Pedagogic Octavian Goga,Urban,F,9.08,7.98,7.73,7.87,6.77,7.82,1,0,2022
6538,2022,Dambovita,Colegiul Economic Onisifor Ghibu,Rural,M,3.79,9.16,5.76,4.35,6.02,6.41,0,0,2022
6539,2022,Sibiu,Liceul Sportiv Decebal,Urban,F,9.13,8.95,5.0,7.79,8.74,7.58,1,0,2022
6540,2022,Mehedinti,Liceul Pedagogic Avram Iancu,Rural,F,7.19,3.45,7.46,5.66,7.64,5.99,0,0,2022
6541,2022,Gorj,Liceul de Arte Avram Iancu,Rural,F,4.27,8.2,8.68,8.7,8.2,8.03,0,0,2022
6542,2022,Hunedoara,Liceul Teoretic Onisifor Ghibu,Urban,M,8.11,6.83,4.81,3.69,4.18,5.48,0,0,2022
6543,2022,Alba,Liceul Teoretic Mihai Eminescu,Rural,M,7.12,10.0,8.0,9.82,6.25,8.52,1,0,2022
6544,2022,Neamt,Scoala Nationala Bogdan Voda,Rural,F,8.93,8.74,7.06,9.33,7.93,8.22,1,0,2022
6545,2022,Harghita,Scoala Nationala Ioan Slavici,Urban,F,7.1,8.17,3.45,7.2,9.82,6.75,0,0,2022
6546,2022,Galati,Liceul Pedagogic Spiru Haret,Rural,M,7.86,6.05,8.76,10.0,6.35,7.68,1,0,2022
6547,2022,Ialomita,Colegiul Economic Stefan cel Mare,Urban,F,10.0,9.84,5.0,8.03,8.68,7.96,1,0,2022
6548,2022,Constanta,Colegiul Economic Decebal,Rural,F,4.09,9.67,4.68,6.2,7.65,6.79,0,0,2022
6549,2022,Galati,Liceul Tehnologic Decebal,Urban,M,9.54,4.91,6.95,5.13,7.6,6.42,0,0,2022
6550,2022,Dambovita,Liceul Teoretic Marin Preda,Urban,M,8.01,6.15,6.69,3.19,6.85,6.16,0,0,2022
6551,2022,Arad,Colegiul National Emil Racovita,Urban,M,7.71,7.33,7.51,7.64,7.29,7.46,1,0,2022
6552,2022,Suceava,Liceul Teoretic Marin Preda,Rural,F,7.96,8.06,5.0,10.0,7.36,7.32,1,0,2022
6553,2022,Bucuresti,Liceul Pedagogic Emil Racovita,Rural,M,6.68,7.73,5.67,7.05,6.53,6.72,1,0,2022
6554,2022,Cluj,Liceul Pedagogic Marin Preda,Rural,F,7.31,10.0,7.84,6.77,10.0,8.6,1,0,2022
6555,2022,Bistrita-Nasaud,Scoala Nationala Vasile Alecsandri,Urban,F,9.12,6.69,9.22,9.29,10.0,8.58,1,0,2022
6556,2022,Salaj,Liceul de Arte Mihai Eminescu,Rural,M,6.51,8.9,7.71,6.28,8.61,7.87,1,0,2022
6557,2022,Harghita,Colegiul Tehnic Decebal,Urban,M,8.03,6.43,9.54,7.72,10.0,8.25,0,1,2022
6558,2022,Bacau,Liceul de Arte Lucian Blaga,Urban,F,9.19,8.17,5.0,9.89,9.62,7.8,1,0,2022
6559,2022,Hunedoara,Colegiul Economic Elena Cuza,Urban,M,6.98,7.73,10.0,7.76,6.12,8.1,1,0,2022
6560,2022,Dambovita,Colegiul Economic George Cosbuc,Urban,F,7.6,6.25,8.99,8.44,8.3,7.84,1,0,2022
6561,2022,Galati,Liceul Teoretic Ion Barbu,Urban,F,8.47,9.44,9.59,10.0,5.53,8.89,1,0,2022
6562,2022,Dambovita,Liceul Teoretic Mircea cel Batran,Urban,F,8.97,8.49,7.2,7.42,8.76,8.03,1,0,2022
6563,2022,Calarasi,Liceul Pedagogic Traian,Rural,F,8.59,9.32,5.83,7.62,9.93,8.04,1,0,2022
6564,2022,Olt,Liceul Sportiv Mihai Viteazul,Urban,M,6.44,8.92,8.73,8.05,9.22,8.53,1,0,2022
6565,2022,Maramures,Liceul Teoretic Mihai Viteazul,Urban,M,6.16,9.65,8.28,9.13,10.0,8.86,1,0,2022
6566,2022,Bistrita-Nasaud,Colegiul National Nicolae Balcescu,Urban,F,7.2,8.34,9.29,9.56,8.26,8.68,1,0,2022
6567,2022,Hunedoara,Liceul de Arte Regina Maria,Urban,F,7.73,8.92,8.41,9.64,6.61,8.41,1,0,2022
6568,2022,Neamt,Scoala Nationala Mihai Viteazul,Rural,F,9.74,6.69,5.06,8.2,5.72,6.59,1,0,2022
6569,2022,Maramures,Liceul Sportiv Onisifor Ghibu,Urban,F,9.72,8.21,6.4,8.31,6.9,7.64,1,0,2022
6570,2022,Iasi,Colegiul National Onisifor Ghibu,Urban,F,7.4,8.87,8.01,10.0,6.13,8.22,1,0,2022
6571,2022,Calarasi,Colegiul Economic Lucian Blaga,Urban,F,8.81,7.72,10.0,7.56,6.07,8.24,1,0,2022
6572,2022,Dambovita,Liceul Tehnologic Constantin Brancusi,Rural,F,7.28,7.3,7.18,8.93,6.16,7.34,1,0,2022
6573,2022,Galati,Liceul Pedagogic Unirea,Urban,M,6.56,10.0,9.94,6.3,9.06,8.94,0,1,2022
6574,2022,Tulcea,Liceul de Arte Alexandru Ioan Cuza,Urban,F,10.0,9.37,6.9,7.38,5.0,7.74,1,0,2022
6575,2022,Harghita,Liceul Pedagogic Constantin Brancusi,Rural,F,8.1,7.86,7.29,6.11,9.34,7.67,1,0,2022
6576,2022,Galati,Scoala Nationala Ana Ipatescu,Rural,F,2.69,3.95,4.74,6.71,5.18,4.66,0,0,2022
6577,2022,Bihor,Liceul Tehnologic Ion Barbu,Rural,M,10.0,8.81,6.01,7.9,5.23,7.42,1,0,2022
6578,2022,Giurgiu,Liceul Tehnologic Grigore Moisil,Rural,F,8.0,8.09,6.19,8.21,6.39,7.27,1,0,2022
6579,2022,Iasi,Liceul Pedagogic Alexandru Ioan Cuza,Rural,F,8.16,9.22,7.55,5.0,7.23,7.68,1,0,2022
6580,2022,Vaslui,Colegiul Tehnic Traian,Rural,M,9.0,7.48,7.73,7.51,9.25,7.98,1,0,2022
6581,2022,Giurgiu,Liceul Tehnologic Decebal,Rural,F,8.9,5.95,6.92,4.84,7.47,6.6,0,0,2022
6582,2022,Teleorman,Scoala Nationala Tudor Vladimirescu,Rural,F,6.66,7.26,3.7,7.35,6.31,6.0,0,0,2022
6583,2022,Vrancea,Scoala Nationala Elena Cuza,Rural,M,9.6,6.92,6.69,6.19,7.02,7.02,1,0,2022
6584,2022,Constanta,Liceul Tehnologic Mihai Viteazul,Rural,M,9.17,7.24,6.53,8.29,9.94,7.78,1,0,2022
6585,2022,Olt,Scoala Nationala Constantin Brancusi,Rural,F,9.23,6.7,8.2,7.82,7.12,7.63,1,0,2022
6586,2022,Teleorman,Colegiul Economic Avram Iancu,Urban,M,6.96,8.58,8.78,9.56,7.99,8.54,1,0,2022
6587,2022,Salaj,Colegiul Tehnic Spiru Haret,Urban,M,8.56,5.24,9.44,6.32,9.6,7.65,1,0,2022
6588,2022,Salaj,Colegiul Tehnic Ana Ipatescu,Urban,F,8.1,7.63,5.56,9.05,6.5,7.1,1,0,2022
6589,2022,Brasov,Liceul Teoretic Dimitrie Cantemir,Urban,F,8.59,7.06,8.96,6.73,5.81,7.55,1,0,2022
6590,2022,Mehedinti,Colegiul Economic Mihai Viteazul,Rural,M,7.73,9.85,6.68,4.71,4.35,7.09,0,0,2022
6591,2022,Bihor,Liceul Tehnologic Ioan Slavici,Urban,F,10.0,10.0,7.55,9.22,9.33,9.05,1,0,2022
6592,2022,Mehedinti,Liceul Sportiv Nicolae Balcescu,Rural,M,5.42,4.18,3.64,10.0,10.0,5.89,0,0,2022
6593,2022,Mehedinti,Liceul de Arte Constantin Brancusi,Rural,F,6.22,9.81,1.0,8.24,9.13,6.47,0,0,2022
6594,2022,Teleorman,Liceul Tehnologic Decebal,Urban,F,9.71,7.14,8.54,7.72,9.81,8.3,1,0,2022
6595,2022,Arad,Colegiul Tehnic Onisifor Ghibu,Rural,F,7.5,10.0,8.3,9.4,6.75,8.66,1,0,2022
6596,2022,Galati,Liceul Teoretic George Cosbuc,Urban,F,8.43,8.73,7.3,9.25,8.66,8.34,1,0,2022
6597,2022,Hunedoara,Liceul Teoretic Traian,Urban,F,10.0,6.84,6.31,5.0,5.17,6.47,1,0,2022
6598,2022,Tulcea,Colegiul National Constantin Brancusi,Urban,F,8.28,6.16,3.87,9.41,5.74,6.11,0,0,2022
6599,2022,Satu Mare,Liceul Teoretic Stefan cel Mare,Rural,M,7.03,6.48,7.51,8.7,6.7,7.21,1,0,2022
6600,2022,Mehedinti,Colegiul Tehnic Stefan cel Mare,Rural,F,8.09,7.04,6.17,8.2,7.36,7.11,1,0,2022
6601,2022,Gorj,Colegiul Tehnic Marin Preda,Urban,F,9.37,7.79,8.67,9.76,4.1,7.95,0,1,2022
6602,2022,Cluj,Liceul de Arte Octavian Goga,Rural,F,9.14,7.71,6.67,8.38,5.87,7.37,1,0,2022
6603,2022,Valcea,Liceul de Arte Grigore Moisil,Urban,M,8.44,6.0,7.2,8.1,7.03,7.07,1,0,2022
6604,2022,Olt,Liceul Sportiv Mihai Eminescu,Urban,F,7.65,6.8,5.77,9.24,6.15,6.84,1,0,2022
6605,2022,Teleorman,Liceul Tehnologic Nicolae Balcescu,Rural,F,8.68,7.32,7.84,8.65,8.76,8.03,1,0,2022
6606,2022,Giurgiu,Colegiul Economic Emil Racovita,Rural,F,8.34,6.99,6.68,1.95,4.69,5.93,0,0,2022
6607,2022,Satu Mare,Colegiul Tehnic Dimitrie Cantemir,Rural,F,8.95,6.81,10.0,8.06,7.04,8.2,1,0,2022
6608,2022,Dolj,Liceul Pedagogic Spiru Haret,Urban,M,6.68,6.97,6.34,9.45,8.84,7.4,1,0,2022
6609,2022,Vaslui,Colegiul Tehnic Onisifor Ghibu,Urban,F,8.41,9.25,7.17,6.63,7.31,7.86,1,0,2022
6610,2022,Mures,Colegiul National Tudor Vladimirescu,Rural,M,9.14,7.92,8.43,3.67,6.65,7.37,0,0,2022
